2.8	0.322026	
2.81	0.320312	
2.82	0.318606	
2.83	0.316909	
2.84	0.31522	
2.85	0.313538	
2.86	0.311866	
2.87	0.310201	
2.88	0.308544	
2.89	0.306895	
2.9	0.305255	
2.91	0.303622	
2.92	0.301998	
2.93	0.300381	
2.94	0.298772	
2.95	0.297171	
2.96	0.295578	
2.97	0.293993	
2.98	0.292416	
2.99	0.290846	
3	0.289284	
3.01	0.28773	
3.02	0.286184	
3.03	0.284645	
3.04	0.283114	
3.05	0.281591	
3.06	0.280075	
3.07	0.278566	
3.08	0.277066	
3.09	0.275572	
3.1	0.274087	
3.11	0.272608	
3.12	0.271137	
3.13	0.269674	
3.14	0.268217	
3.15	0.266769	
3.16	0.265327	
3.17	0.263893	
3.18	0.262465	
3.19	0.261046	
3.2	0.259633	
3.21	0.258227	
3.22	0.256829	
3.23	0.255438	
3.24	0.254053	
3.25	0.252676	
3.26	0.251306	
3.27	0.249943	
3.28	0.248586	
3.29	0.247237	
3.3	0.245894	
3.31	0.244559	
3.32	0.24323	
3.33	0.241908	
3.34	0.240593	
3.35	0.239284	
3.36	0.237983	
3.37	0.236688	
3.38	0.235399	
3.39	0.234117	
3.4	0.232842	
3.41	0.231574	
3.42	0.230312	
3.43	0.229056	
3.44	0.227807	
3.45	0.226565	
3.46	0.225329	
3.47	0.224099	
3.48	0.222875	
3.49	0.221659	
3.5	0.220448	
3.51	0.219244	
3.52	0.218045	
3.53	0.216854	
3.54	0.215668	
3.55	0.214488	
3.56	0.213315	
3.57	0.212148	
3.58	0.210987	
3.59	0.209832	
3.6	0.208683	
3.61	0.20754	
3.62	0.206403	
3.63	0.205272	
3.64	0.204147	
3.65	0.203028	
3.66	0.201914	
3.67	0.200807	
3.68	0.199705	
3.69	0.19861	
3.7	0.19752	
3.71	0.196435	
3.72	0.195357	
3.73	0.194284	
3.74	0.193217	
3.75	0.192155	
3.76	0.191099	
3.77	0.190049	
3.78	0.189004	
3.79	0.187964	
3.8	0.186931	
3.81	0.185902	
3.82	0.184879	
3.83	0.183862	
3.84	0.18285	
3.85	0.181843	
3.86	0.180842	
3.87	0.179846	
3.88	0.178855	
3.89	0.17787	
3.9	0.17689	
3.91	0.175915	
3.92	0.174945	
3.93	0.173981	
3.94	0.173021	
3.95	0.172067	
3.96	0.171118	
3.97	0.170174	
3.98	0.169234	
3.99	0.1683	
4	0.167371	
4.01	0.166447	
4.02	0.165528	
4.03	0.164614	
4.04	0.163705	
4.05	0.1628	
4.06	0.161901	
4.07	0.161006	
4.08	0.160116	
4.09	0.159231	
4.1	0.15835	
4.11	0.157475	
4.12	0.156604	
4.13	0.155737	
4.14	0.154876	
4.15	0.154019	
4.16	0.153167	
4.17	0.152319	
4.18	0.151476	
4.19	0.150637	
4.2	0.149803	
4.21	0.148973	
4.22	0.148148	
4.23	0.147327	
4.24	0.146511	
4.25	0.145699	
4.26	0.144892	
4.27	0.144089	
4.28	0.14329	
4.29	0.142496	
4.3	0.141706	
4.31	0.14092	
4.32	0.140138	
4.33	0.139361	
4.34	0.138588	
4.35	0.137819	
4.36	0.137054	
4.37	0.136294	
4.38	0.135537	
4.39	0.134785	
4.4	0.134037	
4.41	0.133293	
4.42	0.132552	
4.43	0.131816	
4.44	0.131084	
4.45	0.130356	
4.46	0.129632	
4.47	0.128912	
4.48	0.128195	
4.49	0.127483	
4.5	0.126775	
4.51	0.12607	
4.52	0.125369	
4.53	0.124672	
4.54	0.123979	
4.55	0.12329	
4.56	0.122604	
4.57	0.121922	
4.58	0.121244	
4.59	0.12057	
4.6	0.119899	
4.61	0.119232	
4.62	0.118568	
4.63	0.117908	
4.64	0.117252	
4.65	0.1166	
4.66	0.11595	
4.67	0.115305	
4.68	0.114663	
4.69	0.114025	
4.7	0.11339	
4.71	0.112758	
4.72	0.11213	
4.73	0.111506	
4.74	0.110884	
4.75	0.110267	
4.76	0.109652	
4.77	0.109041	
4.78	0.108434	
4.79	0.10783	
4.8	0.107229	
